id,predictive_days,delivery_date,sub_status
2375163,4,2020-10-07,pending
2380129,3,2020-10-07,pending
2363877,5,2020-10-07,pending
2365273,5,2020-10-07,pending
2365590,5,2020-10-07,dispatched
2366312,5,2020-10-07,returned
2366373,5,2020-10-07,pending
2366379,5,2020-10-07,reused_by_destinatary
2366382,5,2020-10-07,pending
2357796,6,2020-10-07,retired_by
2379865,3,2020-10-07,pending
2358082,6,2020-10-07,pending
2358475,6,2020-10-07,retired_by
2359083,6,2020-10-07,ready_to_dispatch
2359434,6,2020-10-07,returned
2360772,6,2020-10-07,pending
2361236,6,2020-10-07,returned
2362371,6,2020-10-07,returned
2362501,6,2020-10-07,pending
2362739,6,2020-10-07,pending
2366965,4,2020-10-06,returned
2379684,2,2020-10-06,pending
2379654,2,2020-10-06,pending
2379683,2,2020-10-06,pending
2379553,2,2020-10-06,pending
2365476,4,2020-10-06,back_in_route
2379583,2,2020-10-06,pending
2380003,2,2020-10-06,pending
2380005,2,2020-10-06,pending
2379646,2,2020-10-06,pending
2379748,2,2020-10-06,pending
2379872,2,2020-10-06,pending
2379883,2,2020-10-06,pending
2379910,2,2020-10-06,pending
2379962,2,2020-10-06,pending
2379650,2,2020-10-06,pending
2380009,2,2020-10-06,pending
2380010,2,2020-10-06,pending
2380011,2,2020-10-06,pending
2380019,2,2020-10-06,returned
2380044,2,2020-10-06,pending
2380139,2,2020-10-06,pending
2380142,2,2020-10-06,pending
2380143,2,2020-10-06,pending
2380145,2,2020-10-06,pending
2380201,2,2020-10-06,pending
2380203,2,2020-10-06,pending
2379728,2,2020-10-06,pending
2380138,2,2020-10-06,pending
2373644,3,2020-10-06,pending
2373847,3,2020-10-06,back_in_route
2373964,3,2020-10-06,pending
2374202,3,2020-10-06,returned
2374281,3,2020-10-06,pending
2374285,3,2020-10-06,pending
2374289,3,2020-10-06,pending
2374291,3,2020-10-06,dispatched
2374306,3,2020-10-06,pending
2370451,3,2020-10-06,returned
2370466,3,2020-10-06,pending
2370607,3,2020-10-06,pending
2371629,3,2020-10-06,created
2372317,3,2020-10-06,pending
2372391,3,2020-10-06,pending
2372532,3,2020-10-06,pending
2372810,3,2020-10-06,returned
2372855,3,2020-10-06,pending
2372890,3,2020-10-06,pending
2372892,3,2020-10-06,pending
2372893,3,2020-10-06,pending
2372895,3,2020-10-06,pending
2372896,3,2020-10-06,pending
2372898,3,2020-10-06,pending
2372900,3,2020-10-06,pending
2375315,3,2020-10-06,returned
2376975,3,2020-10-06,returned
2363723,4,2020-10-06,pending
2363758,4,2020-10-06,pending
2364449,4,2020-10-06,pending
2364665,4,2020-10-06,pending
2364715,4,2020-10-06,pending
2364731,4,2020-10-06,dispatched
2364936,4,2020-10-06,pending
2364969,4,2020-10-06,returned
2365260,4,2020-10-06,by_retired
2365268,4,2020-10-06,pending
2365372,4,2020-10-06,returned
2365405,4,2020-10-06,pending
2365629,4,2020-10-06,pending
2365739,4,2020-10-06,pending
2365860,4,2020-10-06,pending
2365968,4,2020-10-06,pending
2366056,4,2020-10-06,pending
2366139,4,2020-10-06,dispatched
2366181,4,2020-10-06,pending
2366190,4,2020-10-06,pending
2366365,4,2020-10-06,pending
2366398,4,2020-10-06,returned
2366411,4,2020-10-06,returned
2366417,4,2020-10-06,returned
2366447,4,2020-10-06,returned
2366490,4,2020-10-06,pending
2366574,4,2020-10-06,pending
2366666,4,2020-10-06,pending
2367211,4,2020-10-06,pending
2367383,4,2020-10-06,returned
2367807,4,2020-10-06,pending
2367936,4,2020-10-06,pending
2367952,4,2020-10-06,pending
2367962,4,2020-10-06,pending
2368022,4,2020-10-06,returned
2368051,4,2020-10-06,returned
2368073,4,2020-10-06,returned
2368141,4,2020-10-06,pending
2368156,4,2020-10-06,pending
2368172,4,2020-10-06,pending
2368192,4,2020-10-06,pending
2368263,4,2020-10-06,pending
2368345,4,2020-10-06,pending
2368591,4,2020-10-06,pending
2369815,4,2020-10-06,pending
2369959,4,2020-10-06,pending
2369961,4,2020-10-06,pending
2370110,4,2020-10-06,by_retired
2370187,4,2020-10-06,pending
2370261,4,2020-10-06,returned
2371143,4,2020-10-06,pending
2359745,5,2020-10-06,pending
2360039,5,2020-10-06,pending
2360804,5,2020-10-06,failed
2351257,6,2020-10-06,returned
2354891,6,2020-10-06,returned
2380320,2,2020-10-06,pending
2380451,2,2020-10-06,pending
2380472,2,2020-10-06,pending
2380502,2,2020-10-06,pending
2380821,2,2020-10-06,failed
2380831,2,2020-10-06,pending
2380836,2,2020-10-06,pending
2380958,2,2020-10-06,pending
2381058,2,2020-10-06,by_retired
2381063,2,2020-10-06,returned
2381159,2,2020-10-06,returned
2382263,2,2020-10-06,retired_by
2382579,2,2020-10-06,pending
2382595,2,2020-10-06,returned
2383135,2,2020-10-06,pending
2383232,2,2020-10-06,pending
2383239,2,2020-10-06,pending
2383240,2,2020-10-06,pending
2383248,2,2020-10-06,pending
2383252,2,2020-10-06,returned
2383272,2,2020-10-06,pending
2383406,2,2020-10-06,returned
2383449,2,2020-10-06,pending
2383634,2,2020-10-06,returned
2384080,2,2020-10-06,pending
2384559,2,2020-10-06,returned
2384566,2,2020-10-06,pending
2362602,5,2020-10-06,pending
2358620,5,2020-10-06,created
2379444,2,2020-10-06,dispatched
2378023,2,2020-10-06,returned
2370210,4,2020-10-06,pending
2374490,3,2020-10-06,pending
2374494,3,2020-10-06,pending
2370409,3,2020-10-06,pending
2370414,3,2020-10-06,pending
2370604,3,2020-10-06,pending
2371389,3,2020-10-06,pending
2371390,3,2020-10-06,pending
2371509,3,2020-10-06,pending
2371736,3,2020-10-06,pending
2371752,3,2020-10-06,pending
2371758,3,2020-10-06,returned
2371799,3,2020-10-06,pending
2371950,3,2020-10-06,pending
2371951,3,2020-10-06,pending
2372027,3,2020-10-06,returned
2372107,3,2020-10-06,pending
2372114,3,2020-10-06,pending
2372127,3,2020-10-06,pending
2372422,3,2020-10-06,pending
2372424,3,2020-10-06,pending
2372427,3,2020-10-06,pending
2372420,3,2020-10-06,pending
2369582,4,2020-10-06,pending
2363728,4,2020-10-06,pending
2363733,4,2020-10-06,pending
2363751,4,2020-10-06,pending
2365270,4,2020-10-06,pending
2365745,4,2020-10-06,returned
2365808,4,2020-10-06,returned
2372105,3,2020-10-06,pending
2371734,3,2020-10-06,pending
2367213,4,2020-10-06,dispatched
2368370,4,2020-10-06,pending
2368855,4,2020-10-06,pending
2369092,4,2020-10-06,returned
2370611,3,2020-10-06,pending
2369209,4,2020-10-06,pending
2369215,4,2020-10-06,pending
2369696,4,2020-10-06,returned
2370259,4,2020-10-06,returned
2370406,3,2020-10-06,pending
2375153,3,2020-10-06,pending
2380338,2,2020-10-06,pending
2383236,2,2020-10-06,pending
2384063,2,2020-10-06,pending
2377034,3,2020-10-06,pending
2390822,1,2020-10-06,pending
2384709,1,2020-10-06,pending
2384742,1,2020-10-06,pending
2359547,5,2020-10-06,pending
2383827,2,2020-10-06,pending
2384744,1,2020-10-06,pending
2385066,1,2020-10-06,pending
2385372,1,2020-10-06,pending
2385949,1,2020-10-06,pending
2383335,2,2020-10-06,pending
2385968,1,2020-10-06,pending
2386052,1,2020-10-06,pending
2386067,1,2020-10-06,pending
2386329,1,2020-10-06,pending
2389373,1,2020-10-06,pending
2389467,1,2020-10-06,pending
2382632,2,2020-10-06,pending
2389476,1,2020-10-06,pending
2389520,1,2020-10-06,dispatched
2389527,1,2020-10-06,dispatched
2376069,3,2020-10-06,returned
2366568,4,2020-10-06,created
2383045,2,2020-10-06,dispatched
2381173,2,2020-10-06,returned
2381017,2,2020-10-06,pending
2384664,2,2020-10-06,dispatched
2377682,2,2020-10-06,created
2377893,2,2020-10-06,pending
2377894,2,2020-10-06,pending
2378327,2,2020-10-06,created
2378876,2,2020-10-06,returned
2375144,3,2020-10-06,pending
2375145,3,2020-10-06,pending
2380397,2,2020-10-06,pending
2375146,3,2020-10-06,pending
2375147,3,2020-10-06,pending
2361972,5,2020-10-06,returned
2375152,3,2020-10-06,pending
2375298,3,2020-10-06,pending
2375381,3,2020-10-06,pending
2375396,3,2020-10-06,other
2376220,3,2020-10-06,created
2376427,3,2020-10-06,unexisting_address
2357265,5,2020-10-06,pending
2376945,3,2020-10-06,returned
2377276,3,2020-10-06,in_route
2377168,3,2020-10-06,created
2366506,4,2020-10-06,pending
2369531,4,2020-10-06,returned
2366507,4,2020-10-06,pending
2369583,4,2020-10-06,pending
2369595,4,2020-10-06,pending
2369857,4,2020-10-06,pending
2368213,4,2020-10-06,pending
2370212,4,2020-10-06,pending
2370273,4,2020-10-06,pending
2368154,4,2020-10-06,pending
2357631,5,2020-10-06,created
2358858,5,2020-10-06,created
2359186,5,2020-10-06,created
2359530,5,2020-10-06,pending
2359793,5,2020-10-06,dispatched
2359797,5,2020-10-06,dispatched
2367828,4,2020-10-06,pending
2360579,5,2020-10-06,created
2361382,5,2020-10-06,returned
2361742,5,2020-10-06,pending
2362414,5,2020-10-06,created
2366959,4,2020-10-06,returned
2362457,5,2020-10-06,created
2362615,5,2020-10-06,pending
2350501,6,2020-10-06,pending
2350567,6,2020-10-06,created
2366485,4,2020-10-06,pending
2350568,6,2020-10-06,created
2350571,6,2020-10-06,created
2350572,6,2020-10-06,created
2350573,6,2020-10-06,created
2350574,6,2020-10-06,created
2350771,6,2020-10-06,in_route
2351226,6,2020-10-06,created
2351227,6,2020-10-06,created
2366159,4,2020-10-06,pending
2365966,4,2020-10-06,pending
2351229,6,2020-10-06,created
2351230,6,2020-10-06,created
2351408,6,2020-10-06,pending
2351412,6,2020-10-06,pending
2365602,4,2020-10-06,pending
2351413,6,2020-10-06,pending
2351428,6,2020-10-06,unexisting_address
2353337,6,2020-10-06,created
2353560,6,2020-10-06,pending
2354741,6,2020-10-06,created
2355658,6,2020-10-06,unexisting_address
2352759,6,2020-10-06,returned
2351411,6,2020-10-06,pending
2351228,6,2020-10-06,created
2379317,2,2020-10-06,failed
2374959,3,2020-10-06,by_retired
2375870,3,2020-10-06,pending
2363906,4,2020-10-06,returned
2376063,3,2020-10-06,pending
2376635,3,2020-10-06,pending
2375536,3,2020-10-06,retired_by
2376856,3,2020-10-06,pending
2356710,5,2020-10-06,pending
2357637,5,2020-10-06,pending
2358073,5,2020-10-06,pending
2358112,5,2020-10-06,pending
2358129,5,2020-10-06,pending
2372891,3,2020-10-06,pending
2358131,5,2020-10-06,pending
2358133,5,2020-10-06,pending
2359027,5,2020-10-06,returned
2359153,5,2020-10-06,pending
2372808,3,2020-10-06,returned
2359634,5,2020-10-06,retired_by
2359919,5,2020-10-06,dispatched
2359925,5,2020-10-06,dispatched
2359926,5,2020-10-06,dispatched
2372167,3,2020-10-06,pending
2359932,5,2020-10-06,dispatched
2359936,5,2020-10-06,dispatched
2359945,5,2020-10-06,dispatched
2360031,5,2020-10-06,pending
2360033,5,2020-10-06,pending
2360036,5,2020-10-06,pending
2362233,5,2020-10-06,returned
2362363,5,2020-10-06,pending
2374288,3,2020-10-06,pending
2374150,3,2020-10-06,pending
2362424,5,2020-10-06,returned
2363167,5,2020-10-06,pending
2363666,5,2020-10-06,pending
2350720,6,2020-10-06,pending
2351440,6,2020-10-06,returned
2353667,6,2020-10-06,pending
2353787,6,2020-10-06,pending
2354415,6,2020-10-06,returned
2380209,2,2020-10-06,pending
2354807,6,2020-10-06,retired_by
2355333,6,2020-10-06,pending
2377648,2,2020-10-06,returned
2377705,2,2020-10-06,pending
2380141,2,2020-10-06,pending
2377751,2,2020-10-06,pending
2377752,2,2020-10-06,pending
2377806,2,2020-10-06,returned
2377820,2,2020-10-06,pending
2380016,2,2020-10-06,pending
2380006,2,2020-10-06,pending
2377946,2,2020-10-06,pending
2377991,2,2020-10-06,back_in_route
2378037,2,2020-10-06,pending
2378173,2,2020-10-06,dispatched
2378215,2,2020-10-06,returned
2378243,2,2020-10-06,pending
2378298,2,2020-10-06,returned
2378320,2,2020-10-06,pending
2378758,2,2020-10-06,pending
2378869,2,2020-10-06,pending
2378875,2,2020-10-06,pending
2378892,2,2020-10-06,pending
2379986,2,2020-10-06,pending
2378910,2,2020-10-06,pending
2379013,2,2020-10-06,pending
2379015,2,2020-10-06,returned
2379016,2,2020-10-06,pending
2379149,2,2020-10-06,pending
2379261,2,2020-10-06,pending
2379324,2,2020-10-06,in_preparation
2379435,2,2020-10-06,pending
2379468,2,2020-10-06,pending
2379485,2,2020-10-06,pending
2379543,2,2020-10-06,pending
2377673,2,2020-10-05,pending
2377301,2,2020-10-05,pending
2377326,2,2020-10-05,pending
2377635,2,2020-10-05,pending
2362445,4,2020-10-05,returned
2362536,4,2020-10-05,pending
2360118,4,2020-10-05,returned
2377178,2,2020-10-05,returned
2377265,2,2020-10-05,pending
2363905,3,2020-10-05,returned
2364108,3,2020-10-05,pending
2364447,3,2020-10-05,pending
2364823,3,2020-10-05,pending
2365371,3,2020-10-05,pending
2365605,3,2020-10-05,returned
2365845,3,2020-10-05,returned
2366329,3,2020-10-05,back_in_route
2366448,3,2020-10-05,pending
2366519,3,2020-10-05,pending
2366850,3,2020-10-05,pending
2367537,3,2020-10-05,returned
2367565,3,2020-10-05,other
2367639,3,2020-10-05,pending
2367782,3,2020-10-05,pending
2367823,3,2020-10-05,pending
2367964,3,2020-10-05,pending
2368176,3,2020-10-05,pending
2368515,3,2020-10-05,pending
2369840,3,2020-10-05,returned
2369953,3,2020-10-05,pending
2370227,3,2020-10-05,pending
2370235,3,2020-10-05,pending
2370236,3,2020-10-05,pending
2356721,4,2020-10-05,pending
2357331,4,2020-10-05,pending
2357670,4,2020-10-05,pending
2357803,4,2020-10-05,retired_by
2358016,4,2020-10-05,pending
2358147,4,2020-10-05,pending
2358473,4,2020-10-05,returned
2358824,4,2020-10-05,pending
2358911,4,2020-10-05,pending
2359075,4,2020-10-05,pending
2359114,4,2020-10-05,pending
2359221,4,2020-10-05,pending
2359249,4,2020-10-05,returned
2359264,4,2020-10-05,pending
2359308,4,2020-10-05,pending
2359579,4,2020-10-05,returned
2359646,4,2020-10-05,pending
2359654,4,2020-10-05,pending
2359882,4,2020-10-05,pending
2360006,4,2020-10-05,created
2360023,4,2020-10-05,pending
2360037,4,2020-10-05,pending
2360050,4,2020-10-05,pending
2360053,4,2020-10-05,pending
2360056,4,2020-10-05,pending
2360069,4,2020-10-05,pending
2360092,4,2020-10-05,pending
2360094,4,2020-10-05,returned
2360546,4,2020-10-05,pending
2360750,4,2020-10-05,pending
2360988,4,2020-10-05,pending
2361203,4,2020-10-05,returned
2361359,4,2020-10-05,pending
2361447,4,2020-10-05,pending
2361857,4,2020-10-05,dispatched
2361922,4,2020-10-05,dispatched
2362000,4,2020-10-05,returned
2362127,4,2020-10-05,pending
2362386,4,2020-10-05,returned
2362575,4,2020-10-05,pending
2362698,4,2020-10-05,returned
2363479,4,2020-10-05,pending
2363515,4,2020-10-05,returned
2363652,4,2020-10-05,returned
2363754,4,2020-10-05,pending
2363899,4,2020-10-05,pending
2353503,5,2020-10-05,returned
2354617,5,2020-10-05,created
2356067,5,2020-10-05,returned
2377708,1,2020-10-05,returned
2377814,1,2020-10-05,pending
2377815,1,2020-10-05,pending
2377816,1,2020-10-05,pending
2377817,1,2020-10-05,pending
2378040,1,2020-10-05,pending
2378041,1,2020-10-05,pending
2378074,1,2020-10-05,pending
2378283,1,2020-10-05,returned
2378551,1,2020-10-05,pending
2378672,1,2020-10-05,pending
2379138,1,2020-10-05,pending
2379146,1,2020-10-05,pending
2379151,1,2020-10-05,pending
2379436,1,2020-10-05,pending
2379455,1,2020-10-05,pending
2379509,1,2020-10-05,pending
2379512,1,2020-10-05,pending
2379516,1,2020-10-05,pending
2379523,1,2020-10-05,pending
2379545,1,2020-10-05,pending
2379625,1,2020-10-05,pending
2379640,1,2020-10-05,dispatched
2379641,1,2020-10-05,returned
2379699,1,2020-10-05,pending
2379882,1,2020-10-05,pending
2379922,1,2020-10-05,pending
2379994,1,2020-10-05,pending
2379995,1,2020-10-05,pending
2379997,1,2020-10-05,pending
2379998,1,2020-10-05,pending
2379657,1,2020-10-05,pending
2379999,1,2020-10-05,pending
2380000,1,2020-10-05,pending
2379589,1,2020-10-05,pending
2380001,1,2020-10-05,pending
2380032,1,2020-10-05,pending
2379513,1,2020-10-05,pending
2380034,1,2020-10-05,pending
2380136,1,2020-10-05,pending
2380206,1,2020-10-05,pending
2380207,1,2020-10-05,pending
2370404,2,2020-10-05,pending
2370609,2,2020-10-05,pending
2371409,2,2020-10-05,pending
2371496,2,2020-10-05,pending
2378677,1,2020-10-05,pending
2371621,2,2020-10-05,pending
2371948,2,2020-10-05,pending
2372652,2,2020-10-05,pending
2374867,2,2020-10-05,dispatched
2378082,1,2020-10-05,pending
2371663,2,2020-10-05,pending
2363739,3,2020-10-05,pending
2378005,1,2020-10-05,returned
2363745,3,2020-10-05,pending
2363757,3,2020-10-05,pending
2364488,3,2020-10-05,pending
2364495,3,2020-10-05,pending
2364497,3,2020-10-05,pending
2364499,3,2020-10-05,pending
2353869,5,2020-10-05,pending
2364500,3,2020-10-05,pending
2364501,3,2020-10-05,pending
2364505,3,2020-10-05,pending
2364508,3,2020-10-05,pending
2364512,3,2020-10-05,pending
2364824,3,2020-10-05,pending
2364829,3,2020-10-05,pending
2364943,3,2020-10-05,pending
2363713,4,2020-10-05,pending
2362858,4,2020-10-05,returned
2365177,3,2020-10-05,returned
2365265,3,2020-10-05,pending
2365269,3,2020-10-05,pending
2365290,3,2020-10-05,pending
2365298,3,2020-10-05,pending
2365525,3,2020-10-05,pending
2365547,3,2020-10-05,returned
2365777,3,2020-10-05,pending
2361812,4,2020-10-05,dispatched
2361010,4,2020-10-05,pending
2365815,3,2020-10-05,pending
2366283,3,2020-10-05,pending
2366285,3,2020-10-05,pending
2366286,3,2020-10-05,pending
2360268,4,2020-10-05,pending
2367974,3,2020-10-05,returned
2368358,3,2020-10-05,dispatched
2368361,3,2020-10-05,dispatched
2368857,3,2020-10-05,pending
2369183,3,2020-10-05,pending
2369441,3,2020-10-05,dispatched
2370322,3,2020-10-05,pending
2357219,4,2020-10-05,pending
2357454,4,2020-10-05,pending
2358014,4,2020-10-05,retired_by
2358525,4,2020-10-05,pending
2359136,4,2020-10-05,pending
2359146,4,2020-10-05,pending
2360263,4,2020-10-05,returned
2360801,4,2020-10-05,returned
2360815,4,2020-10-05,returned
2362334,4,2020-10-05,pending
2362354,4,2020-10-05,pending
2359756,4,2020-10-05,pending
2359511,4,2020-10-05,pending
2362578,4,2020-10-05,pending
2363588,4,2020-10-05,retired_by
2363657,4,2020-10-05,returned
2347964,5,2020-10-05,returned
2358860,4,2020-10-05,pending
2349948,5,2020-10-05,pending
2380694,1,2020-10-05,dispatched
2380695,1,2020-10-05,dispatched
2380696,1,2020-10-05,dispatched
2358034,4,2020-10-05,pending
2357586,4,2020-10-05,returned
2380699,1,2020-10-05,dispatched
2380703,1,2020-10-05,dispatched
2381040,1,2020-10-05,returned
2381060,1,2020-10-05,returned
2382025,1,2020-10-05,dispatched
2382306,1,2020-10-05,returned
2382820,1,2020-10-05,pending
2382875,1,2020-10-05,pending
2368899,3,2020-10-05,pending
2383616,1,2020-10-05,returned
2384671,1,2020-10-05,retired_by
2363358,4,2020-10-05,in_route
2360678,4,2020-10-05,returned
2367848,3,2020-10-05,pending
2375580,2,2020-10-05,created
2356841,4,2020-10-05,other
2358595,4,2020-10-05,pending
2350593,5,2020-10-05,pending
2367577,3,2020-10-05,pending
2350813,5,2020-10-05,in_route
2352888,5,2020-10-05,pending
2355704,5,2020-10-05,pending
2352859,5,2020-10-05,pending
2354251,5,2020-10-05,returned
2354257,5,2020-10-05,returned
2354740,5,2020-10-05,pending
2354924,5,2020-10-05,pending
2365610,3,2020-10-05,back_in_route
2364527,3,2020-10-05,pending
2355435,5,2020-10-05,pending
2355950,5,2020-10-05,pending
2356048,5,2020-10-05,pending
2356050,5,2020-10-05,pending
2363742,3,2020-10-05,pending
2375029,2,2020-10-05,pending
2375129,2,2020-10-05,pending
2375377,2,2020-10-05,returned
2375426,2,2020-10-05,returned
2375428,2,2020-10-05,dispatched
2375469,2,2020-10-05,dispatched
2375544,2,2020-10-05,pending
2375755,2,2020-10-05,pending
2375840,2,2020-10-05,pending
2376193,2,2020-10-05,returned
2376323,2,2020-10-05,pending
2376479,2,2020-10-05,returned
2377070,2,2020-10-05,pending
2377109,2,2020-10-05,pending
2324555,10,2020-10-04,returned
2326186,10,2020-10-04,failed
2316553,10,2020-10-03,pending
2350150,4,2020-10-02,pending
2346877,5,2020-10-02,created
2350389,4,2020-10-02,created
2313578,9,2020-10-02,returned
2350139,4,2020-10-02,pending
2316341,9,2020-10-02,pending
2359865,3,2020-10-02,returned
2356837,3,2020-10-02,pending
2360034,3,2020-10-02,pending
2356835,3,2020-10-02,pending
2356836,3,2020-10-02,pending
2360044,3,2020-10-02,pending
2357617,3,2020-10-02,pending
2357732,3,2020-10-02,pending
2357787,3,2020-10-02,pending
2358053,3,2020-10-02,retired_by
2358071,3,2020-10-02,pending
2358086,3,2020-10-02,returned
2354496,4,2020-10-02,returned
2358552,3,2020-10-02,pending
2358749,3,2020-10-02,pending
2359111,3,2020-10-02,returned
2359534,3,2020-10-02,pending
2359553,3,2020-10-02,pending
2359560,3,2020-10-02,pending
2359585,3,2020-10-02,pending
2359651,3,2020-10-02,pending
2359652,3,2020-10-02,pending
2359764,3,2020-10-02,pending
2359766,3,2020-10-02,pending
2350185,4,2020-10-02,pending
2360583,3,2020-10-02,pending
2360931,3,2020-10-02,pending
2360997,3,2020-10-02,created
2361054,3,2020-10-02,pending
2361375,3,2020-10-02,pending
2361398,3,2020-10-02,pending
2362345,3,2020-10-02,pending
2362365,3,2020-10-02,pending
2362695,3,2020-10-02,pending
2362809,3,2020-10-02,pending
2362811,3,2020-10-02,pending
2362815,3,2020-10-02,pending
2362816,3,2020-10-02,pending
2362821,3,2020-10-02,pending
2362823,3,2020-10-02,pending
2363685,3,2020-10-02,pending
2350514,4,2020-10-02,returned
2350540,4,2020-10-02,created
2350644,4,2020-10-02,pending
2350833,4,2020-10-02,created
2350844,4,2020-10-02,created
2350845,4,2020-10-02,created
2350966,4,2020-10-02,pending
2351321,4,2020-10-02,pending
2351776,4,2020-10-02,returned
2352683,4,2020-10-02,created
2352984,4,2020-10-02,returned
2353017,4,2020-10-02,returned
2353130,4,2020-10-02,returned
2353241,4,2020-10-02,created
2353246,4,2020-10-02,returned
2353266,4,2020-10-02,pending
2353321,4,2020-10-02,returned
2353322,4,2020-10-02,returned
2353330,4,2020-10-02,created
2353949,4,2020-10-02,returned
2354157,4,2020-10-02,dispatched
2354168,4,2020-10-02,dispatched
2354171,4,2020-10-02,dispatched
2354267,4,2020-10-02,dispatched
2354276,4,2020-10-02,dispatched
2354304,4,2020-10-02,dispatched
2354352,4,2020-10-02,dispatched
2354359,4,2020-10-02,dispatched
2354475,4,2020-10-02,pending
2354859,4,2020-10-02,created
2354863,4,2020-10-02,pending
2354887,4,2020-10-02,returned
2354888,4,2020-10-02,returned
2354931,4,2020-10-02,pending
2354977,4,2020-10-02,pending
2355586,4,2020-10-02,pending
2355633,4,2020-10-02,pending
2375024,1,2020-10-02,returned
2375222,1,2020-10-02,dispatched
2375486,1,2020-10-02,dispatched
2375537,1,2020-10-02,pending
2375875,1,2020-10-02,pending
2363725,2,2020-10-02,pending
2363738,2,2020-10-02,pending
2363750,2,2020-10-02,pending
2363790,2,2020-10-02,pending
2364493,2,2020-10-02,pending
2364503,2,2020-10-02,pending
2364511,2,2020-10-02,pending
2364637,2,2020-10-02,pending
2364684,2,2020-10-02,pending
2365509,2,2020-10-02,pending
2365529,2,2020-10-02,pending
2376988,1,2020-10-02,pending
2366611,2,2020-10-02,pending
2367775,2,2020-10-02,dispatched
2368259,2,2020-10-02,pending
2370201,2,2020-10-02,returned
2375328,1,2020-10-02,dispatched
2357220,3,2020-10-02,pending
2357349,3,2020-10-02,pending
2357384,3,2020-10-02,pending
2357394,3,2020-10-02,pending
2355618,4,2020-10-02,pending
2357596,3,2020-10-02,pending
2357620,3,2020-10-02,pending
2357814,3,2020-10-02,returned
2358036,3,2020-10-02,returned
2358038,3,2020-10-02,pending
2358111,3,2020-10-02,pending
2354623,4,2020-10-02,returned
2358520,3,2020-10-02,pending
2358530,3,2020-10-02,pending
2354343,4,2020-10-02,dispatched
2358531,3,2020-10-02,pending
2358827,3,2020-10-02,pending
2359139,3,2020-10-02,pending
2360280,3,2020-10-02,pending
2354214,4,2020-10-02,dispatched
2360714,3,2020-10-02,pending
2360822,3,2020-10-02,dispatched
2361871,3,2020-10-02,pending
2361977,3,2020-10-02,pending
2362023,3,2020-10-02,returned
2362348,3,2020-10-02,pending
2362380,3,2020-10-02,pending
2362407,3,2020-10-02,pending
2353317,4,2020-10-02,returned
2362467,3,2020-10-02,pending
2362474,3,2020-10-02,pending
2353240,4,2020-10-02,returned
2362478,3,2020-10-02,pending
2362486,3,2020-10-02,pending
2352832,4,2020-10-02,returned
2362555,3,2020-10-02,pending
2362560,3,2020-10-02,pending
2362563,3,2020-10-02,pending
2362568,3,2020-10-02,pending
2362582,3,2020-10-02,pending
2362587,3,2020-10-02,pending
2362965,3,2020-10-02,pending
2363161,3,2020-10-02,pending
2363262,3,2020-10-02,pending
2363448,3,2020-10-02,pending
2353931,4,2020-10-02,returned
2350790,4,2020-10-02,pending
2350470,4,2020-10-02,created
2354801,4,2020-10-02,pending
2354833,4,2020-10-02,pending
2354913,4,2020-10-02,pending
2355743,4,2020-10-02,returned
2362818,3,2020-10-02,pending
2355840,4,2020-10-02,returned
2356029,4,2020-10-02,pending
2347491,4,2020-10-02,retired_by
2349127,4,2020-10-02,in_route
2349525,4,2020-10-02,pending
2349625,4,2020-10-02,returned
2361701,3,2020-10-02,pending
2349626,4,2020-10-02,returned
2349629,4,2020-10-02,returned
2349631,4,2020-10-02,pending
2349658,4,2020-10-02,pending
2349665,4,2020-10-02,pending
2349916,4,2020-10-02,pending
2361001,3,2020-10-02,pending
2360573,3,2020-10-02,pending
2349945,4,2020-10-02,pending
2349950,4,2020-10-02,pending
2349954,4,2020-10-02,pending
2349956,4,2020-10-02,pending
2349946,4,2020-10-02,pending
2350147,4,2020-10-02,pending
2349975,4,2020-10-02,returned
2350214,4,2020-10-02,other
2341038,5,2020-10-02,created
2342700,5,2020-10-02,in_route
2344614,5,2020-10-02,pending
2345285,5,2020-10-02,retired_by
2359273,3,2020-10-02,returned
2345427,5,2020-10-02,retired_by
2345837,5,2020-10-02,pending
2345848,5,2020-10-02,pending
2344733,5,2020-10-02,pending
2358491,3,2020-10-02,returned
2345465,5,2020-10-02,pending
2346831,4,2020-10-02,created
2347816,4,2020-10-02,pending
2348379,4,2020-10-02,created
2357433,3,2020-10-02,pending
2348380,4,2020-10-02,pending
2348416,4,2020-10-02,pending
2348805,4,2020-10-02,pending
2348824,4,2020-10-02,pending
2356118,3,2020-10-02,pending
2349179,4,2020-10-02,pending
2349213,4,2020-10-02,pending
2349437,4,2020-10-02,pending
2349521,4,2020-10-02,pending
2358107,3,2020-10-02,pending
2349547,4,2020-10-02,pending
2349604,4,2020-10-02,created
2349606,4,2020-10-02,pending
2349888,4,2020-10-02,created
2350079,4,2020-10-02,created
2350129,4,2020-10-02,pending
2350130,4,2020-10-02,pending
2350132,4,2020-10-02,pending
2350134,4,2020-10-02,pending
2350136,4,2020-10-02,pending
2327511,6,2020-10-01,in_route
2347067,4,2020-10-01,pending
2345839,4,2020-10-01,pending
2346754,4,2020-10-01,returned
2347040,4,2020-10-01,pending
2340693,4,2020-10-01,pending
2340694,4,2020-10-01,pending
2350463,3,2020-10-01,pending
2340722,4,2020-10-01,pending
2340759,4,2020-10-01,created
2350487,3,2020-10-01,back_in_route
